日本の都市公園100選,48,国営木曽三川公園,35.1475,136.6669444,,岐阜県海津市,
日本の都市公園100選,49,城山公園,36.1358333,137.2630555,,岐阜県高山市,日本の歴史公園百選選定
日本の都市公園100選,50,姫の沢公園,35.1191666,139.0497222,,静岡県熱海市,
日本の都市公園100選,51,城北公園,34.9894444,138.3786111,,静岡県静岡市,
日本の都市公園100選,52,舘山寺総合公園,34.7647222,137.6308333,,静岡県浜松市,
日本の都市公園100選,53,岡崎公園,34.9569444,137.1608333,,愛知県岡崎市,日本の歴史公園百選選定
日本の都市公園100選,54,東山公園,35.1558333,136.9805555,,愛知県名古屋市,
日本の都市公園100選,55,大高緑地,35.0638888,136.9547222,,愛知県名古屋市,
日本の都市公園100選,56,名城公園,35.1888888,136.9011111,,愛知県名古屋市,日本の歴史公園百選選定
日本の都市公園100選,57,落合公園,35.2711111,136.9902777,,愛知県春日井市,
日本の都市公園100選,58,中部台運動公園,34.5455555,136.5058333,,三重県松阪市,
日本の都市公園100選,59,金亀公園,35.2788888,136.2533333,,滋賀県彦根市,日本の歴史公園百選選定
日本の都市公園100選,60,湖岸緑地,35.3772222,136.2625,,滋賀県大津市ほか,
日本の都市公園100選,61,円山公園,35.0036111,135.7830555,,京都府京都市,
日本の都市公園100選,62,宝ヶ池公園,35.0577777,135.7830555,,京都府京都市,
日本の都市公園100選,63,京都府立立山総合運動公園,34.8711111,135.8047222,,京都府宇治市,
日本の都市公園100選,64,大阪城公園,34.6858333,135.5316666,,大阪府大阪市,日本の歴史公園百選選定
日本の都市公園100選,65,中之島公園,34.6916666,135.5102777,,大阪府大阪市,
日本の都市公園100選,66,服部緑地,34.7766666,135.4877777,,大阪府豊中市,
日本の都市公園100選,67,五月山緑地,34.8316666,135.4308333,,大阪府池田市,
日本の都市公園100選,68,大仙公園,34.5586111,135.4822222,,大阪府堺市,日本の歴史公園百選選定
日本の都市公園100選,69,中央公園,34.4691666,135.3936111,,大阪府岸和田市,
日本の都市公園100選,70,兵庫県立甲山森林公園,34.7738888,135.3344444,,兵庫県西宮市,
日本の都市公園100選,71,神戸市立須磨離宮公園,34.6530555,135.1169444,,兵庫県神戸市,
日本の都市公園100選,72,兵庫県立明石公園,34.6527777,134.9919444,,兵庫県明石市,日本の歴史公園百選選定
日本の都市公園100選,73,奈良公園,34.6822222,135.8469444,,奈良県奈良市,
日本の都市公園100選,74,平草原公園,33.6697222,135.3502777,,和歌山県白浜町,
日本の都市公園100選,75,打吹公園,35.4297222,133.8236111,,鳥取県倉吉市,
日本の都市公園100選,76,県立浜山公園,35.3775,132.7072222,,島根県出雲市,
日本の都市公園100選,77,後楽園,34.6672222,133.935,,岡山県岡山市,日本の歴史公園百選選定
日本の都市公園100選,78,平和記念公園,34.3936111,132.4522222,,広島県広島市,日本の歴史公園百選選定
日本の都市公園100選,79,中央公園,34.2494444,132.5644444,,広島県呉市,
日本の都市公園100選,80,維新百年記念公園,34.1563888,131.4383333,,山口県山口市,
日本の都市公園100選,81,常盤公園,33.9530555,131.2855555,,山口県宇部市,
日本の都市公園100選,82,徳島中央公園,34.075,134.5544444,,徳島県徳島市,日本の歴史公園百選選定
日本の都市公園100選,83,栗林公園,34.3294444,134.0427777,,香川県高松市,日本の歴史公園百選選定
日本の都市公園100選,84,城山公園,33.8444444,132.7661111,,愛媛県松山市,日本の歴史公園百選選定
日本の都市公園100選,85,南楽園,33.1325,132.5038888,,愛媛県宇和島市,
日本の都市公園100選,86,春野総合運動公園,33.5105555,133.5016666,,高知県高知市,
日本の都市公園100選,87,響灘緑地,33.9183333,130.7263888,,福岡県北九州市,
日本の都市公園100選,88,天地山公園,33.5952777,131.1097222,,福岡県豊前市,
